EmployeeID,Age,Gender,Department,JobRole,Education,EducationField,MaritalStatus,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,TotalWorkingYears,MonthlyIncome,HourlyRate,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,OverTime,BusinessTravel,PerformanceRating,TrainingTimesLastYear,NumCompaniesWorked,DistanceFromHome,JobInvolvement,StockOptionLevel,PromotionLast5Years,EmploymentType,Attrition
EMP00903,38,Male,Human Resources,Recruiter,3,Technical Degree,Married,4,4,2,1,17,81406,92,1,3,3,3,Yes,Travel_Rarely,3,3,2,5,4,3,1,Full-Time,No
EMP00904,33,Male,Sales,Sales Executive,3,Medical,Married,2,2,0,0,11,61000,52,4,3,2,4,Yes,Travel_Rarely,3,2,0,13,2,3,1,Full-Time,No
EMP00905,45,Female,Research & Development,Manufacturing Director,3,Medical,Single,5,12,4,1,25,89250,83,3,2,2,2,No,Travel_Rarely,3,2,5,9,2,0,0,Full-Time,No
EMP00906,23,Female,Research & Development,Research Scientist,3,Human Resources,Married,2,1,0,0,3,58421,76,4,1,3,1,No,Non-Travel,3,4,1,26,3,0,1,Full-Time,Yes
EMP00907,44,Male,Research & Development,Manufacturing Director,2,Marketing,Divorced,5,17,7,6,23,114272,68,2,3,3,4,Yes,Travel_Rarely,3,3,5,13,3,1,1,Full-Time,No
EMP00908,44,Male,Sales,Sales Manager,5,Marketing,Married,4,17,13,12,22,82648,55,3,4,2,3,Yes,Travel_Rarely,4,3,2,19,3,0,1,Full-Time,No
EMP00909,37,Female,Sales,Sales Executive,2,Medical,Single,3,3,2,1,16,62914,30,2,3,4,3,No,Travel_Rarely,2,6,1,17,3,1,1,Full-Time,No
EMP00910,59,Female,Research & Development,Research Director,3,Human Resources,Married,5,14,5,3,38,100930,43,3,1,3,2,No,Non-Travel,4,0,3,16,1,2,1,Full-Time,No
EMP00911,27,Male,Research & Development,Laboratory Technician,3,Human Resources,Single,2,1,0,0,4,43037,94,4,4,3,4,Yes,Travel_Rarely,3,3,5,30,3,1,1,Full-Time,No
EMP00912,58,Male,Human Resources,Recruiter,4,Other,Married,5,22,13,0,35,81185,98,4,2,2,4,Yes,Travel_Frequently,3,6,2,32,2,0,0,Full-Time,Yes
EMP00913,59,Male,Sales,Sales Representative,1,Life Sciences,Married,5,12,11,5,39,84239,96,4,2,3,3,No,Travel_Frequently,4,5,5,14,3,1,1,Full-Time,No
EMP00914,33,Male,Sales,Sales Manager,3,Marketing,Married,3,3,2,0,11,59445,78,4,2,2,2,No,Travel_Rarely,3,4,5,15,4,3,0,Full-Time,Yes
EMP00915,51,Male,Human Resources,Human Resources,3,Medical,Single,4,26,20,8,28,85962,79,1,3,3,4,Yes,Non-Travel,2,3,2,12,2,1,0,Part-Time,No
EMP00916,57,Female,Research & Development,Research Scientist,2,Other,Divorced,5,31,8,14,37,118534,87,2,3,4,3,No,Travel_Rarely,2,0,1,37,1,1,0,Part-Time,No
EMP00917,52,Female,Human Resources,Recruiter,3,Technical Degree,Married,5,10,3,2,30,90007,82,3,3,4,3,No,Travel_Rarely,3,2,0,11,2,0,1,Full-Time,No
EMP00918,42,Female,Sales,Sales Executive,5,Marketing,Married,4,11,2,1,22,102771,86,3,4,3,1,No,Travel_Rarely,3,5,6,5,2,0,1,Full-Time,No
EMP00919,34,Female,Research & Development,Research Director,5,Life Sciences,Married,2,5,3,3,11,63717,47,2,2,3,3,No,Travel_Rarely,4,3,5,11,2,0,1,Full-Time,No
EMP00920,52,Male,Research & Development,Healthcare Representative,1,Human Resources,Married,5,26,12,19,32,123639,45,3,4,4,2,No,Travel_Rarely,3,4,4,34,3,1,1,Full-Time,No
EMP00921,44,Male,Research & Development,Laboratory Technician,2,Medical,Married,5,13,10,1,22,117996,31,3,2,3,2,No,Travel_Frequently,4,3,3,19,4,0,1,Contract,No
EMP00922,36,Male,Research & Development,Laboratory Technician,3,Marketing,Married,4,4,1,0,14,80489,42,3,4,1,3,No,Travel_Rarely,3,6,2,26,3,1,1,Full-Time,No
EMP00923,52,Male,Sales,Sales Representative,3,Technical Degree,Married,5,25,21,19,32,82429,74,4,3,3,2,Yes,Travel_Rarely,4,1,5,26,2,1,0,Contract,No
EMP00924,21,Female,Research & Development,Research Director,2,Life Sciences,Single,1,0,0,0,0,37435,72,3,3,1,3,No,Travel_Rarely,2,0,6,17,2,1,0,Full-Time,No
EMP00925,33,Female,Sales,Sales Manager,2,Life Sciences,Married,2,5,1,3,13,54208,83,1,3,4,3,No,Travel_Frequently,4,2,0,31,2,0,1,Full-Time,No
EMP00926,59,Male,Research & Development,Laboratory Technician,5,Other,Married,5,18,8,0,37,118573,60,1,3,3,2,No,Travel_Rarely,3,1,2,19,2,2,1,Full-Time,No
EMP00927,59,Male,Human Resources,Recruiter,5,Marketing,Single,5,23,12,16,39,125363,38,4,1,3,3,Yes,Travel_Frequently,4,4,7,20,3,1,1,Contract,No
EMP00928,58,Female,Research & Development,Laboratory Technician,1,Technical Degree,Married,5,18,8,4,38,102679,77,4,4,1,4,No,Travel_Rarely,2,3,5,23,1,0,1,Full-Time,No
EMP00929,25,Male,Research & Development,Manufacturing Director,3,Life Sciences,Divorced,2,1,0,0,5,49084,47,3,1,3,2,Yes,Travel_Rarely,3,0,3,25,4,0,1,Full-Time,Yes
EMP00930,25,Male,Sales,Sales Manager,3,Medical,Divorced,1,2,0,0,4,31117,40,3,1,4,3,No,Travel_Frequently,3,5,4,28,3,1,0,Full-Time,No
EMP00931,22,Female,Research & Development,Healthcare Representative,2,Life Sciences,Married,1,0,0,0,0,28129,91,4,3,1,2,Yes,Non-Travel,4,6,2,37,3,0,0,Contract,No
EMP00932,26,Female,Human Resources,Recruiter,3,Technical Degree,Single,1,2,1,0,3,36450,48,3,4,3,3,No,Travel_Frequently,3,6,5,12,3,0,1,Full-Time,Yes
EMP00933,27,Male,Sales,Sales Manager,3,Human Resources,Married,1,2,0,0,7,37216,53,4,1,4,2,No,Travel_Rarely,3,3,1,1,3,0,0,Full-Time,No
EMP00934,34,Male,Sales,Sales Representative,4,Human Resources,Single,2,3,2,1,13,60598,42,4,4,3,3,No,Travel_Frequently,3,3,0,2,3,0,1,Full-Time,No
EMP00935,48,Female,Research & Development,Manufacturing Director,4,Other,Divorced,4,18,17,7,25,85978,75,3,4,3,1,Yes,Travel_Rarely,3,3,4,10,2,3,1,Part-Time,No
EMP00936,52,Male,Sales,Sales Executive,3,Marketing,Single,5,26,7,19,32,121665,82,3,3,3,4,No,Travel_Rarely,2,5,2,34,2,1,1,Full-Time,No
EMP00937,49,Male,Research & Development,Laboratory Technician,4,Technical Degree,Single,5,22,9,7,26,108255,58,2,3,3,3,No,Travel_Rarely,3,3,5,32,4,1,1,Full-Time,No
EMP00938,58,Female,Human Resources,Human Resources,2,Other,Married,5,22,10,15,37,118125,65,2,4,2,3,No,Non-Travel,3,0,4,25,2,3,1,Full-Time,No
EMP00939,46,Male,Research & Development,Laboratory Technician,3,Life Sciences,Married,5,8,6,2,23,85946,46,4,2,1,3,Yes,Travel_Frequently,3,5,1,10,3,1,1,Full-Time,Yes
EMP00940,55,Female,Sales,Sales Representative,3,Life Sciences,Married,5,27,18,21,35,118823,77,4,3,3,3,Yes,Travel_Rarely,4,5,2,1,3,1,0,Full-Time,No
EMP00941,48,Male,Research & Development,Research Director,2,Human Resources,Married,4,18,12,13,25,92630,53,4,4,4,3,No,Travel_Rarely,4,1,7,32,1,0,1,Full-Time,No
EMP00942,57,Female,Research & Development,Research Director,2,Other,Single,5,13,10,3,34,86965,83,3,4,1,3,No,Travel_Rarely,2,4,4,37,2,1,1,Full-Time,No
EMP00943,52,Male,Sales,Sales Executive,2,Human Resources,Single,5,29,8,20,32,87874,30,1,4,2,3,Yes,Travel_Rarely,2,5,2,12,2,0,1,Full-Time,Yes
EMP00944,56,Male,Research & Development,Healthcare Representative,5,Medical,Married,5,9,7,6,35,122132,96,1,2,3,2,No,Travel_Rarely,3,1,7,18,3,0,1,Full-Time,No
EMP00945,46,Male,Research & Development,Laboratory Technician,2,Human Resources,Single,4,24,18,4,25,67556,35,3,2,4,2,No,Travel_Rarely,3,0,2,30,3,0,0,Full-Time,No
EMP00946,52,Male,Research & Development,Research Director,2,Medical,Married,5,25,16,12,29,100557,84,3,2,2,3,Yes,Travel_Rarely,2,4,4,13,3,0,1,Contract,No
EMP00947,23,Female,Sales,Sales Representative,3,Life Sciences,Married,1,0,0,0,1,33222,67,3,3,4,4,No,Travel_Frequently,3,5,2,3,3,0,0,Full-Time,Yes
EMP00948,41,Female,Research & Development,Research Scientist,4,Other,Married,3,17,12,11,18,74499,62,1,2,1,2,No,Non-Travel,3,2,1,21,2,0,1,Full-Time,No
EMP00949,21,Male,Sales,Sales Executive,2,Medical,Divorced,1,0,0,0,0,41903,37,4,3,4,1,No,Travel_Frequently,3,1,4,14,3,2,1,Full-Time,No
EMP00950,29,Male,Sales,Sales Executive,5,Other,Divorced,3,2,1,0,6,64901,49,3,3,3,2,No,Travel_Rarely,3,0,5,10,3,0,1,Full-Time,No
EMP00951,24,Female,Human Resources,HR Manager,4,Other,Divorced,2,1,0,0,3,51045,84,4,4,3,4,No,Travel_Rarely,3,0,6,2,3,2,0,Full-Time,No
EMP00952,29,Female,Research & Development,Laboratory Technician,3,Medical,Single,2,1,0,0,6,64366,77,3,4,3,4,Yes,Travel_Rarely,3,0,4,37,3,1,0,Contract,Yes
EMP00953,52,Male,Sales,Sales Manager,4,Marketing,Single,5,14,13,9,29,115502,85,1,4,4,3,Yes,Non-Travel,4,6,1,11,3,1,1,Full-Time,Yes
EMP00954,57,Male,Sales,Sales Executive,1,Human Resources,Single,5,27,8,21,35,120769,39,4,1,2,4,Yes,Travel_Rarely,3,4,1,1,1,0,1,Full-Time,No
EMP00955,32,Male,Sales,Sales Representative,3,Medical,Divorced,3,5,3,1,11,67371,81,4,1,1,3,No,Travel_Frequently,2,3,1,26,3,3,1,Full-Time,No
EMP00956,50,Female,Sales,Sales Executive,4,Life Sciences,Divorced,5,12,7,0,28,89934,79,3,4,3,4,No,Non-Travel,3,2,7,13,2,0,1,Full-Time,No
EMP00957,55,Male,Sales,Sales Representative,1,Other,Divorced,5,21,4,12,32,98201,63,3,3,4,2,No,Travel_Rarely,2,4,5,28,3,1,1,Full-Time,No
EMP00958,43,Female,Sales,Sales Executive,2,Technical Degree,Single,3,20,18,9,23,76106,65,1,3,4,2,Yes,Travel_Rarely,3,4,5,36,2,1,1,Part-Time,No
EMP00959,34,Male,Research & Development,Research Director,3,Medical,Divorced,2,2,1,0,11,43426,90,3,1,3,3,No,Travel_Rarely,2,5,6,21,4,0,1,Full-Time,Yes
EMP00960,48,Female,Research & Development,Laboratory Technician,2,Human Resources,Married,5,12,7,2,25,91626,45,4,2,3,3,No,Travel_Rarely,3,6,6,10,3,0,0,Full-Time,No
EMP00961,27,Male,Research & Development,Manufacturing Director,5,Other,Single,2,1,0,0,5,41919,47,1,3,1,3,No,Travel_Frequently,3,1,2,12,3,0,1,Part-Time,No
EMP00962,24,Male,Research & Development,Manufacturing Director,2,Marketing,Married,1,3,0,0,4,35183,76,2,4,4,2,No,Travel_Rarely,3,2,2,27,3,2,1,Full-Time,Yes
EMP00963,48,Male,Sales,Sales Executive,4,Life Sciences,Single,4,7,3,4,28,98570,61,4,4,4,3,No,Travel_Frequently,1,0,3,3,4,2,0,Full-Time,No
EMP00964,23,Female,Human Resources,HR Manager,3,Marketing,Married,2,0,0,0,1,41391,72,2,3,3,2,No,Travel_Rarely,3,4,6,28,3,3,1,Full-Time,Yes
EMP00965,31,Male,Research & Development,Laboratory Technician,4,Technical Degree,Single,2,4,2,2,10,57007,69,3,3,3,1,Yes,Non-Travel,2,2,6,2,2,0,1,Part-Time,Yes
EMP00966,21,Male,Research & Development,Research Scientist,3,Medical,Married,1,0,0,0,1,43436,94,3,4,4,4,No,Travel_Rarely,1,1,2,28,4,0,0,Full-Time,No
EMP00967,46,Male,Research & Development,Laboratory Technician,3,Other,Married,5,24,15,4,26,90067,64,3,3,4,4,No,Travel_Frequently,4,3,1,31,3,0,0,Part-Time,No
EMP00968,50,Male,Human Resources,Human Resources,4,Medical,Divorced,5,6,5,4,28,111304,98,3,3,3,4,No,Travel_Rarely,3,2,3,21,3,3,1,Full-Time,No
EMP00969,55,Female,Research & Development,Research Director,3,Human Resources,Married,5,18,12,8,34,124392,79,2,4,3,3,Yes,Travel_Rarely,2,6,6,7,4,0,1,Full-Time,No
EMP00970,55,Female,Sales,Sales Representative,3,Medical,Married,5,7,4,1,34,123795,41,1,4,3,3,No,Travel_Frequently,3,6,1,31,2,0,1,Full-Time,Yes
EMP00971,45,Female,Research & Development,Research Scientist,3,Life Sciences,Married,4,12,10,5,22,75462,87,4,4,3,3,Yes,Travel_Rarely,3,0,0,14,2,3,1,Full-Time,No
EMP00972,46,Male,Research & Development,Laboratory Technician,4,Technical Degree,Divorced,5,13,7,3,23,83715,92,4,2,3,2,No,Travel_Frequently,3,6,7,39,3,1,0,Full-Time,No
EMP00973,24,Female,Research & Development,Research Scientist,3,Marketing,Single,2,0,0,0,2,44358,78,3,3,2,2,No,Travel_Frequently,3,4,6,39,3,1,0,Full-Time,No
EMP00974,39,Male,Research & Development,Laboratory Technician,5,Technical Degree,Married,3,5,2,1,18,75664,65,3,4,3,2,No,Travel_Rarely,4,3,5,9,3,0,0,Full-Time,No
EMP00975,30,Male,Sales,Sales Manager,2,Other,Single,3,4,1,2,8,76411,83,2,1,3,4,Yes,Travel_Frequently,3,1,4,23,3,1,1,Full-Time,No
EMP00976,29,Male,Research & Development,Research Director,3,Medical,Single,2,4,3,0,6,56981,76,1,4,3,2,No,Travel_Rarely,3,0,0,12,3,3,1,Part-Time,No
EMP00977,59,Male,Human Resources,HR Manager,4,Other,Married,5,30,20,9,37,94677,61,4,2,2,4,No,Travel_Rarely,3,3,5,29,3,1,0,Part-Time,No
EMP00978,57,Female,Research & Development,Research Scientist,4,Marketing,Divorced,5,21,19,16,35,86944,82,3,4,4,3,Yes,Travel_Rarely,3,5,5,38,4,0,1,Full-Time,No
EMP00979,25,Female,Research & Development,Manufacturing Director,4,Other,Single,2,3,2,1,5,54738,61,2,3,3,3,No,Travel_Rarely,4,5,7,39,2,0,1,Contract,No
EMP00980,27,Female,Sales,Sales Representative,5,Human Resources,Married,2,2,0,0,7,52408,91,1,2,1,2,Yes,Travel_Rarely,4,1,1,22,3,0,0,Full-Time,Yes
EMP00981,42,Male,Research & Development,Manufacturing Director,3,Technical Degree,Divorced,3,9,5,1,22,76508,66,1,3,3,2,No,Travel_Rarely,3,0,2,4,3,1,1,Full-Time,No
EMP00982,45,Male,Human Resources,HR Manager,2,Marketing,Divorced,5,7,3,1,22,99573,67,2,3,4,4,No,Travel_Rarely,4,6,4,7,3,0,1,Full-Time,No
EMP00983,31,Male,Research & Development,Research Scientist,1,Marketing,Single,2,3,2,1,9,48927,59,4,3,4,2,No,Travel_Rarely,3,4,2,8,2,1,0,Part-Time,No
EMP00984,45,Male,Research & Development,Laboratory Technician,4,Marketing,Divorced,5,9,7,5,25,92696,87,4,3,2,2,No,Travel_Rarely,3,1,2,35,1,1,1,Full-Time,No
EMP00985,32,Male,Research & Development,Healthcare Representative,4,Life Sciences,Single,3,7,2,4,12,60211,61,4,4,4,2,No,Travel_Rarely,4,6,6,9,3,2,0,Full-Time,No
EMP00986,59,Male,Research & Development,Research Director,2,Technical Degree,Married,5,25,16,10,39,91407,95,4,3,1,2,No,Travel_Frequently,1,3,4,13,2,0,0,Full-Time,No
EMP00987,37,Male,Sales,Sales Executive,2,Other,Single,4,13,9,8,14,69998,80,4,3,4,2,Yes,Travel_Rarely,3,0,4,39,3,2,0,Full-Time,Yes
EMP00988,44,Male,Research & Development,Research Director,1,Marketing,Single,5,7,2,2,21,95178,40,3,1,2,3,No,Travel_Rarely,3,5,0,20,2,1,1,Full-Time,No
EMP00989,52,Female,Research & Development,Research Director,4,Technical Degree,Married,5,21,17,2,30,80750,88,2,4,1,3,No,Travel_Rarely,4,5,1,21,3,0,1,Full-Time,No
EMP00990,59,Female,Research & Development,Healthcare Representative,3,Marketing,Married,5,31,21,13,37,87718,49,4,2,3,3,No,Travel_Rarely,4,2,2,19,3,3,1,Full-Time,No
EMP00991,31,Female,Research & Development,Healthcare Representative,3,Human Resources,Single,2,5,4,3,9,58722,66,2,3,3,2,No,Travel_Rarely,4,0,7,2,3,0,1,Part-Time,No
EMP00992,55,Female,Human Resources,HR Manager,3,Human Resources,Single,5,14,6,8,35,94184,78,2,4,3,4,Yes,Travel_Rarely,4,3,1,30,3,1,1,Full-Time,No
EMP00993,23,Male,Sales,Sales Representative,4,Human Resources,Married,1,0,0,0,2,39075,48,2,2,4,3,No,Travel_Rarely,3,3,1,23,3,0,1,Full-Time,No
EMP00994,24,Female,Research & Development,Healthcare Representative,4,Medical,Single,2,0,0,0,1,58005,84,3,3,4,1,No,Travel_Rarely,1,2,7,13,3,1,1,Full-Time,No
EMP00995,56,Female,Sales,Sales Representative,3,Marketing,Married,5,15,4,11,36,106075,69,2,2,3,3,No,Travel_Rarely,1,6,6,33,2,1,1,Full-Time,No
EMP00996,27,Male,Research & Development,Laboratory Technician,2,Medical,Single,1,5,4,1,7,43868,36,2,4,3,1,Yes,Travel_Rarely,3,3,3,32,1,0,0,Full-Time,Yes
EMP00997,47,Male,Sales,Sales Representative,3,Technical Degree,Single,5,5,1,1,25,80046,34,3,3,1,3,No,Travel_Frequently,3,6,0,28,4,1,1,Full-Time,No
EMP00998,50,Female,Sales,Sales Representative,4,Medical,Married,4,10,8,7,28,95107,71,4,4,1,3,Yes,Travel_Rarely,3,6,2,24,3,1,1,Full-Time,No
EMP00999,28,Male,Research & Development,Research Director,5,Technical Degree,Married,3,6,3,4,8,83751,77,3,4,3,4,No,Non-Travel,3,0,5,28,3,2,1,Full-Time,No
EMP01000,48,Male,Sales,Sales Executive,2,Technical Degree,Married,4,20,9,5,25,99928,36,4,3,1,2,No,Travel_Rarely,4,6,4,30,1,0,0,Full-Time,No
EMP01001,33,Male,Research & Development,Research Director,1,Technical Degree,Single,2,5,1,1,10,44829,40,2,4,4,3,No,Non-Travel,3,5,4,29,4,0,1,Full-Time,Yes
EMP01002,59,Male,Human Resources,HR Manager,1,Other,Divorced,5,29,20,9,39,94247,78,2,3,3,2,No,Travel_Frequently,4,1,1,34,3,1,1,Contract,No
EMP01003,41,Male,Sales,Sales Representative,3,Medical,Married,3,10,6,1,20,58982,59,3,3,2,3,No,Travel_Rarely,4,5,7,22,4,0,1,Full-Time,No
EMP01004,30,Male,Research & Development,Healthcare Representative,4,Other,Single,2,2,0,1,9,55231,70,3,3,3,3,No,Travel_Rarely,3,6,0,25,4,1,0,Full-Time,No
EMP01005,42,Male,Research & Development,Research Director,1,Marketing,Married,4,9,8,2,19,94075,32,3,4,2,1,No,Travel_Rarely,3,5,0,14,4,0,0,Full-Time,No
EMP01006,20,Male,Research & Development,Research Scientist,3,Medical,Divorced,1,0,0,0,0,33281,69,4,3,3,3,No,Travel_Rarely,3,0,2,10,4,0,1,Full-Time,No
EMP01007,56,Female,Sales,Sales Executive,3,Marketing,Single,5,33,18,4,35,104137,80,4,2,4,3,No,Non-Travel,3,6,2,10,1,2,1,Full-Time,No
EMP01008,40,Male,Sales,Sales Executive,1,Marketing,Single,4,4,2,1,19,93245,61,4,3,3,4,No,Travel_Frequently,3,3,1,8,4,2,1,Full-Time,No
EMP01009,45,Male,Sales,Sales Representative,3,Technical Degree,Married,4,13,3,0,23,82732,77,3,3,1,2,No,Travel_Rarely,2,2,1,14,1,1,1,Part-Time,No
EMP01010,55,Male,Sales,Sales Representative,2,Medical,Married,5,15,14,9,34,118761,49,2,1,4,4,Yes,Travel_Rarely,3,2,1,38,4,2,0,Full-Time,No
EMP01011,42,Female,Sales,Sales Manager,3,Marketing,Married,3,13,6,6,22,77853,64,3,3,2,4,No,Travel_Rarely,2,4,3,32,2,1,1,Full-Time,No
EMP01012,20,Male,Research & Development,Healthcare Representative,4,Human Resources,Single,1,0,0,0,0,29116,53,1,3,4,4,No,Travel_Rarely,3,2,0,32,3,1,1,Full-Time,Yes
EMP01013,59,Male,Human Resources,Recruiter,3,Marketing,Single,5,16,8,0,37,107932,69,2,3,3,3,Yes,Non-Travel,3,2,1,3,1,3,1,Full-Time,No
EMP01014,34,Female,Research & Development,Manufacturing Director,2,Human Resources,Married,2,11,7,1,14,46447,81,2,3,3,4,No,Travel_Rarely,3,3,6,20,3,1,1,Full-Time,No
EMP01015,40,Female,Research & Development,Healthcare Representative,5,Medical,Single,3,12,7,0,19,71111,68,3,3,4,3,No,Travel_Rarely,4,1,0,13,2,1,1,Full-Time,No
EMP01016,28,Male,Sales,Sales Executive,3,Other,Married,2,2,1,0,5,63765,97,1,4,4,2,No,Travel_Rarely,3,1,5,23,3,0,1,Full-Time,Yes
EMP01017,28,Female,Sales,Sales Manager,4,Medical,Married,3,3,0,1,8,81240,90,1,4,1,3,Yes,Travel_Rarely,4,3,4,19,4,3,1,Full-Time,Yes
EMP01018,29,Male,Sales,Sales Representative,1,Other,Single,2,3,1,1,9,50508,94,3,3,2,3,No,Travel_Rarely,3,2,4,16,3,0,1,Full-Time,No
EMP01019,45,Male,Sales,Sales Manager,1,Other,Divorced,4,11,9,5,22,77669,91,3,1,4,4,Yes,Non-Travel,3,0,0,36,1,0,1,Full-Time,No
EMP01020,54,Male,Research & Development,Research Director,1,Medical,Married,5,26,6,11,31,89949,31,4,4,1,3,Yes,Travel_Rarely,3,5,5,35,3,0,0,Full-Time,No
EMP01021,44,Male,Research & Development,Research Scientist,2,Marketing,Married,4,22,19,4,23,87068,35,3,4,3,2,No,Travel_Rarely,3,6,4,7,1,0,1,Full-Time,No
EMP01022,45,Female,Research & Development,Healthcare Representative,3,Life Sciences,Single,4,13,3,2,24,70755,72,1,2,4,3,Yes,Travel_Rarely,4,5,4,37,3,0,1,Full-Time,No
EMP01023,30,Male,Research & Development,Healthcare Representative,5,Marketing,Single,2,4,3,0,8,53982,69,2,1,3,4,No,Travel_Frequently,4,1,4,8,4,2,1,Full-Time,No
EMP01024,57,Male,Research & Development,Research Director,3,Marketing,Married,5,30,14,20,35,79112,68,1,1,4,2,Yes,Travel_Frequently,3,3,2,25,3,1,1,Full-Time,Yes
EMP01025,21,Female,Research & Development,Research Scientist,2,Technical Degree,Single,1,0,0,0,1,33393,57,4,2,4,2,No,Travel_Frequently,1,0,5,23,2,0,1,Full-Time,No
EMP01026,26,Female,Sales,Sales Executive,3,Technical Degree,Divorced,1,1,0,0,3,31678,92,4,1,3,3,No,Travel_Frequently,3,2,7,10,3,2,1,Full-Time,Yes
EMP01027,37,Male,Human Resources,HR Manager,2,Marketing,Single,4,5,1,0,14,104177,93,2,4,4,2,No,Travel_Rarely,3,3,2,30,4,1,0,Full-Time,Yes
EMP01028,46,Female,Human Resources,Recruiter,3,Human Resources,Married,5,19,7,13,24,112866,41,2,3,3,1,No,Travel_Frequently,1,1,0,33,2,1,1,Full-Time,No
EMP01029,53,Male,Research & Development,Research Director,3,Other,Married,5,20,6,11,33,95308,70,4,3,3,2,No,Travel_Frequently,4,6,0,11,3,0,0,Full-Time,No
EMP01030,46,Female,Research & Development,Laboratory Technician,4,Technical Degree,Married,5,22,9,11,26,83367,58,3,4,3,4,No,Travel_Rarely,3,0,3,35,3,2,1,Full-Time,No
EMP01031,36,Female,Research & Development,Healthcare Representative,5,Marketing,Single,4,11,6,3,14,86455,52,4,4,4,1,No,Non-Travel,3,0,7,27,3,0,1,Full-Time,No
EMP01032,43,Female,Human Resources,Human Resources,2,Life Sciences,Married,3,7,4,1,21,60273,80,2,4,4,3,No,Non-Travel,4,1,2,3,4,0,0,Full-Time,No
EMP01033,44,Male,Human Resources,Recruiter,3,Human Resources,Single,4,16,13,12,22,87220,74,2,4,2,3,No,Travel_Frequently,3,0,0,8,2,0,1,Full-Time,Yes
EMP01034,26,Male,Sales,Sales Manager,5,Medical,Divorced,1,4,2,2,5,41833,51,4,3,2,4,No,Travel_Rarely,3,5,7,13,3,1,1,Full-Time,Yes
EMP01035,25,Male,Research & Development,Manufacturing Director,4,Marketing,Single,1,2,1,0,5,38210,39,3,4,4,4,No,Travel_Frequently,3,6,2,3,3,1,1,Contract,No
EMP01036,43,Male,Research & Development,Manufacturing Director,3,Marketing,Divorced,3,7,3,4,23,73514,36,3,4,3,3,No,Travel_Rarely,3,1,3,20,2,0,0,Part-Time,No
EMP01037,52,Male,Research & Development,Research Scientist,5,Other,Married,5,6,3,3,32,104207,44,3,1,2,4,No,Travel_Rarely,3,5,0,35,2,0,1,Full-Time,No
EMP01038,48,Female,Sales,Sales Executive,1,Human Resources,Single,5,14,7,3,26,122167,75,3,3,3,1,Yes,Travel_Rarely,3,3,0,13,3,1,1,Full-Time,No
EMP01039,41,Male,Research & Development,Manufacturing Director,5,Technical Degree,Married,3,9,7,3,19,82904,90,4,3,4,3,No,Travel_Frequently,2,4,0,20,2,1,0,Full-Time,No
EMP01040,45,Male,Research & Development,Research Scientist,1,Technical Degree,Single,4,14,5,2,23,86296,90,2,4,4,3,No,Non-Travel,2,6,0,24,4,0,1,Full-Time,No
EMP01041,47,Female,Research & Development,Research Director,3,Technical Degree,Divorced,4,8,1,0,25,78224,80,3,3,4,2,No,Travel_Frequently,3,2,1,9,1,2,0,Full-Time,No
EMP01042,40,Male,Research & Development,Manufacturing Director,4,Medical,Married,4,15,10,8,17,84223,67,4,3,2,3,No,Travel_Rarely,3,3,5,30,1,3,0,Full-Time,No
EMP01043,26,Female,Research & Development,Healthcare Representative,2,Human Resources,Single,2,1,0,0,4,45277,41,2,1,4,2,Yes,Travel_Rarely,3,5,5,25,2,0,1,Full-Time,Yes
EMP01044,36,Male,Research & Development,Manufacturing Director,3,Human Resources,Married,3,5,4,3,15,73594,95,3,2,3,4,No,Travel_Rarely,3,2,2,16,2,1,0,Full-Time,No
EMP01045,39,Male,Research & Development,Research Director,3,Technical Degree,Single,4,9,7,7,16,85803,83,4,1,4,3,No,Non-Travel,2,2,2,8,3,0,1,Full-Time,No
EMP01046,39,Male,Sales,Sales Manager,5,Technical Degree,Divorced,3,9,2,0,16,56803,68,4,3,2,3,No,Non-Travel,3,5,7,28,3,1,1,Contract,No
EMP01047,41,Male,Research & Development,Healthcare Representative,4,Other,Single,4,7,1,2,19,74008,68,3,4,1,2,No,Travel_Rarely,4,5,7,12,3,0,1,Full-Time,No
EMP01048,47,Female,Sales,Sales Executive,4,Life Sciences,Married,5,11,6,7,27,101352,59,3,2,3,2,No,Non-Travel,2,6,2,24,4,0,0,Full-Time,Yes
EMP01049,59,Male,Research & Development,Healthcare Representative,3,Life Sciences,Married,5,12,8,7,37,120322,77,4,3,2,4,No,Travel_Rarely,3,1,3,29,3,2,1,Full-Time,No
EMP01050,26,Male,Sales,Sales Representative,4,Marketing,Divorced,2,4,1,2,6,54393,60,4,2,4,3,No,Travel_Frequently,3,4,6,15,2,2,0,Full-Time,Yes
EMP01051,20,Male,Sales,Sales Manager,3,Marketing,Single,2,0,0,0,0,57156,54,4,1,4,4,No,Travel_Rarely,3,6,1,18,4,0,1,Full-Time,No
EMP01052,51,Male,Sales,Sales Executive,3,Human Resources,Married,4,16,10,5,29,79522,97,3,3,3,2,No,Travel_Rarely,2,5,6,7,3,0,1,Contract,No
EMP01053,32,Female,Sales,Sales Manager,4,Human Resources,Married,3,9,4,4,12,71549,80,2,1,4,2,No,Travel_Rarely,4,2,2,13,3,0,1,Full-Time,No
